sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
640196,640,Crisp County,Crisp County High School,196,H,(229)276-3430,2402 Cougar Alley,Cordele,GA,31015,1107,9-12,,D,64.7,2,0,55,4,1,39,38.400002,11,1,,,,,,,,,,,,,,48.1,77.5,30.4,72.2,87.5,64.7,37.1,37.6,24.9,0.4,35.5,37.7,23.8,3,45,29.1,21.6,4.3,43.1,22,34.1,0.8,73.5,43.40000000000000,87.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.1,
640197,640,Crisp County,Crisp County Middle School,197,M,(229)276-3460,1116 E 24th Ave,Cordele,GA,31015,870,6-8,,D,66.8,1,0,60,5,3,31,51.099998,11,2,,,,,,,,50.5,80.8,60.4,71.7,66.8,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,40.6,22.2,3.1,22.3,47.7,23.5,6.5,38.8,32.8,26.9,1.5,32.8,47,16,4.100000000000000,,,3,15.3,
641101,641,Dade County,Dade Elementary School,101,E,(706)657-8253,306 Wolverine Dr,Trenton,GA,30752,654,K-5,,B,82,1,0,1,2,2,93,23.200001,19,1,73.3,85.3,90.60000000000000,82.7,82,60.90000000000000,60.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,33.8,41.3,8.5,11.1,31.5,43.3,14.1,15.2,39.1,34.8,10.9,16.3,51.1,23.9,8.700000000000000,,,,,,,,,,,,,,,,,,,4,14.2,
641195,641,Dade County,Dade County High School,195,H,(706)657-7517,300 Tradition Ln,Trenton,GA,30752,572,9-12,,C,76,1,0,1,1,1,97,17.799999,14,0,,,,,,,,,,,,,,59.7,77.60000000000000,100,74.5,91.10000000000000,76,23.3,35.3,35.3,6,27.2,57,14.6,1.3,21.1,29.4,36.6,12.9,30.8,39.2,27.5,2.5,58.3,46.7,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10.8,
641275,641,Dade County,Davis Elementary School,275,E,(706)657-6300,5491 Highway 301,Trenton,GA,30752,289,K-5,,C,75,1,1,0,3,2,93,29.4,14,1,75.8,91,28.6,80.8,75,55,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,42.90000000000000,31.4,8.6,9.300000000000000,30,43.6,17.1,9.600000000000000,30.8,42.3,17.3,7.7,46.2,38.5,7.7,,,,,,,,,,,,,,,,,,,4,20.8,
641295,641,Dade County,Dade Middle School,295,M,(706)657-6491,250 Pace Dr,Trenton,GA,30752,490,6-8,,C,73.7,1,0,1,3,2,93,21.799999,23,1,,,,,,,,61.4,81,68.8,83.2,73.7,63.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,43.5,29.1,4,13.8,41.6,34.8,9.800000000000000,37.3,35.3,22.2,5.2,18.3,45.8,29.4,6.5,,,4,10,
642103,642,Dawson County,Kilough Elementary School,103,E,(706)216-8595,1063 Kilough Church Rd,Dawsonville,GA,30534,373,K-5,,C,73.5,1,0,2,17,2,78,20.6,10,14,70.7,76.90000000000000,62.5,80.10000000000000,73.5,39.7,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,37.5,33,6,10.5,36,39.5,14,12.3,32.3,36.9,18.5,13.8,50.8,23.1,12.3,,,,,,,,,,,,,,,,,,,5,16.1,
642106,642,Dawson County,Riverview Middle School,106,M,(706)216-4849,5126 Highway 9 S,Dawsonville,GA,30534,525,6-7,,C,75.7,0,1,1,10,2,86,21.299999,18,5,,,,,,,,68.2,79.8,70,84.10000000000000,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,34.6,37.4,6.4,15.4,38.6,32.4,13.6,,,,,,,,,,,5,9.5,
642109,642,Dawson County,New Dawson County Middle School,109,MH,(706)265-3246,332 Highway 9 N,Dawsonville,GA,30534,567,8-9,,C,71.5,1,0,0,8,1,90,20.5,14,2,,,,,,,,68.7,58.1,70,87.7,69,68,71.2,76.40000000000000,,76.7,,74.40000000000000,,,,,14.1,42.90000000000000,38.5,4.4,0,6.300000000000000,61.90000000000000,31.7,,,,,,,,,,,,,,,,,,,,,,,,10.4,39.7,43.8,6.100000000000000,13.5,51.2,29.6,5.7,30.5,38,29.8,1.7,9.200000000000000,29.8,36,25,,,5,8.6,
642111,642,Dawson County,Riverview Elementary School,111,E,(706)265-3246,370 Dawson Forest Rd W,Dawsonville,GA,30534,323,K-5,,B,86.90000000000000,0,0,1,5,3,91,26.6,24,3,81.7,99.7,71.40000000000000,83.8,86.90000000000000,51.90000000000000,71.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,31.9,39.3,15.3,6.100000000000000,25.8,50.3,17.8,18.4,20.4,40.8,20.4,16.3,46.90000000000000,22.4,14.3,,,,,,,,,,,,,,,,,,,5,10.8,
642189,642,Dawson County,Robinson Elementary School,189,E,(706)265-6544,1150 Perimeter Rd,Dawsonville,GA,30534,540,K-5,,B,85.40000000000000,1,0,0,6,1,91,29.6,16,2,77.8,88.2,100,80.90000000000000,85.40000000000000,60.2,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,40.7,31.9,11,6.5,28.6,43.1,21.8,10.6,37.6,32.9,18.8,10.6,56.5,24.7,8.200000000000000,,,,,,,,,,,,,,,,,,,5,14.1,
642198,642,Dawson County,Dawson County High School ,198,H,(706)265-6555,1665 Perimeter Rd,Dawsonville,GA,30534,785,10-12,,C,78,1,0,1,8,1,89,12.6,12,1,,,,,,,,,,,,,,71.8,81.5,62.5,75.90000000000000,95.5,78,12,35.7,45.2,7.100000000000000,54.8,45.2,0,0,24.3,23.9,39.1,12.8,14.9,27.8,46.7,10.6,73.7,38.8,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9.800000000000000,
642199,642,Dawson County,Black's Mill Elementary School,199,E,(706)216-3300,1860 Dawson Forest Rd E,Dawsonville,GA,30534,301,K-5,,C,79,0,1,0,15,2,82,27.6,17,11,72.8,88.10000000000000,65.60000000000000,82.5,79,45,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,34.4,33.1,8.6,9.9,37.1,41.7,11.3,18,24,42,16,8,38,34,20,,,,,,,,,,,,,,,,,,,4,12.1,
643105,643,Decatur County,West Bainbridge Elementary School,105,E,(229)248-2821,915 Zorn Rd,Bainbridge,GA,39817,468,K-4,,D,63.2,0,0,53,15,3,29,60.900002,8,12,60.9,70.2,35.7,75,63.2,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36.4,26.1,6.5,13,44.6,36.4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18.5,
643116,643,Decatur County,New Beginning Learning Center,116,MH,(229)243-6827,1 Bearcat Blvd,Bainbridge,GA,39819,65,7-12,,F,46.1,0,0,69,3,0,28,61.5,25,0,,,,,,,,,,,69.90000000000000,,,12.8,78.10000000000000,100,23.3,35.6,46.1,,,,,,,,,,,,,,,,,22.7,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,233.8,
643191,643,Decatur County,Potter Street Elementary School,191,E,(229)248-2253,725 Potter St,Bainbridge,GA,39819,265,K-4,,F,56.5,0,0,57,10,5,28,70.199997,19,8,62.4,65.8,0,73.5,56.5,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,31.8,30.8,6.5,12.1,45.8,35.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28.3,
644100,644,DeKalb County,Narvie Harris Elementary School,100,E,(678)676-9202,3981 McGill Dr,Decatur,GA,30034,778,K-5,,F,57.40000000000000,1,0,97,2,1,1,30.1,5,1,57.6,66.5,0,84,57.4,52.3,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,42.6,34.4,8.700000000000000,16.2,53.6,26.7,3.6,43.2,42.40000000000000,13.6,0.8,26.4,63.2,9.600000000000000,0.8,,,,,,,,,,,,,,,,,,,3,3.7,
644102,644,DeKalb County,Wynbrooke Elementary School,102,E,(678)676-5002,440 Wicksbury Way,Stone Mountain,GA,30087,776,K-5,,B,89.10000000000000,0,0,97,1,1,0,26.4,6,3,77.2,96.3,100,86.2,89.10000000000000,59.40000000000000,66.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800000000000000,38.6,38.8,15.7,4.5,41.2,44.90000000000000,9.4,16.4,45.3,32.8,5.5,7,55.5,28.1,9.4,,,,,,,,,,,,,,,,,,,4,3.1,
644103,644,DeKalb County,"Martin Luther King, Jr. High School ",103,H,(678)874-5402,3991 Snapfinger Rd,Lithonia,GA,30038,1544,9-12,,F,58,0,0,96,1,1,1,40.799999,13,1,,,,,,,,,,,,,,37.2,75,43.8,58.1,74.7,58,39,38.3,21.4,1.3,58.6,34.4,6.600000000000000,0.4,41.90000000000000,24.8,30.5,2.9,51.3,33.7,13.3,1.7,34,36.1,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24.3,
644105,644,DeKalb County,Miller Grove High School,105,H,(678)875-1102,2645 Dekalb Medical Pkwy,Lithonia,GA,30058,1388,9-12,,D,66.2,1,0,95,2,1,0,46.5,13,2,,,,,,,,,,,,,,46.1,88.3,52.8,56.3,80.7,66.2,39.90000000000000,39.6,20.1,0.3,44.7,44.7,9.9,0.7000000000000000,46,34.1,18.4,1.5,24.9,39.1,33.7,2.3,45.1,29.2,79.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.8,
644107,644,DeKalb County,Flat Rock Elementary School,107,E,(678)875-3202,4603 Evans Mill Rd,Lithonia,GA,30038,955,K-5,,F,53,0,0,94,2,2,1,61.700001,8,1,35.2,69.60000000000000,28.1,69.40000000000000,53,27.4,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,38.40000000000000,15,3.2,44,43.5,11.2,1.3,51.2,36,11.6,1.2,50.90000000000000,43.6,3.1,2.5,,,,,,,,,,,,,,,,,,,2,39,
644108,644,DeKalb County,Princeton Elementary School,108,E,(678)875-3002,1321 S Deshon Rd,Lithonia,GA,30058,825,K-5,,C,73,0,0,90,6,3,0,51.200001,11,1,47.5,82.2,100,75,73,27.6,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,39.40000000000000,21.9,4.2,27.9,46.90000000000000,21.2,4,44.8,31.5,22.4,1.4,30.1,51,18.9,0,,,,,,,,,,,,,,,,,,,3,34.4,
644112,644,DeKalb County,Destiny Achievers Academy of Excellence,112,H,(404)328-0898,3595 Line Crest Road,Ellenwood,GA,30294,221,9-12,,F,35,0,0,99,1,0,0,59.299999,7,0,,,,,,,,,,,,,,9.800000000000000,65.10000000000000,0,24.1,59.5,35,73.2,23.6,3.3,0,83.5,15.3,1.2,0,87.7,7.7,4.600000000000000,0,89.30000000000000,10.7,0,0,31,1,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58.40000000000000,
644113,644,DeKalb County,DeKalb Preparatory Academy ,113,EM,(404)492-5061,1402 Austin Dr,Decatur,GA,30032,517,K-8,,F,59.40000000000000,1,0,95,3,1,1,47.599998,8,2,46.8,69.2,29.2,74.10000000000000,57.5,26.7,46.6,44.8,79.90000000000000,45.8,79.10000000000000,64.10000000000000,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,40.90000000000000,21,4.5,27.3,50,19.9,2.8,53.40000000000000,29.3,15.5,1.7,34.5,41.40000000000000,15.5,8.6,28.5,43.1,26.4,2.1,31.9,45.1,22.9,0,53.2,29.8,14.9,2.1,41.3,45.7,13,0,,,3,5,
644172,644,DeKalb County,Cedar Grove High School,172,H,(678)874-4002,2360 River Rd,Ellenwood,GA,30294,1055,9-12,,D,67,0,0,95,3,1,1,39.299999,12,2,,,,,,,,,,,,,,40.8,93.40000000000000,41.2,68,82.7,67,34.9,42,21.2,2,31,47.3,18.9,2.8,44.40000000000000,32.7,20.2,2.7,27.3,45.1,25.3,2.4,44.3,46.3,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20.6,
644176,644,DeKalb County,Redan High School,176,H,(678)676-3602,5247 Redan Rd,Stone Mountain,GA,30088,1005,9-12,,D,61.7,1,0,93,4,2,0,46.299999,12,3,,,,,,,,,,,,,,37.4,81,55.6,54.9,82.7,61.7,38.40000000000000,38,22.3,1.2,47.1,42.90000000000000,9.5,0.5,58.90000000000000,24.9,15.8,0.4,40.40000000000000,33.6,23.8,2.2,43.2,33.1,82.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26.3,
644181,644,DeKalb County,Eldridge Miller Elementary School,181,E,(678)676-3302,919 Martin Rd,Stone Mountain,GA,30088,577,K-5,,F,50.6,0,0,89,8,2,1,63.099998,9,5,36.1,71.90000000000000,5.6,68.90000000000000,50.6,18.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,34.3,13.8,3.4,36.6,44.40000000000000,18.3,0.7000000000000000,67.8,17.8,14.4,0,46.7,43.3,8.9,1.1,,,,,,,,,,,,,,,,,,,3,34.3,
644188,644,DeKalb County,Panola Way Elementary School,188,E,(678)676-9302,2170 Panola Way Ct,Lithonia,GA,30058,828,K-5,,F,56.2,0,0,92,6,2,0,66.099998,10,3,31.9,70.8,59.4,64.90000000000000,56.2,18.4,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,31.9,19,1.3,46.8,42.1,11.1,0,66.40000000000000,29.1,4.5,0,50.40000000000000,42.90000000000000,6,0.8,,,,,,,,,,,,,,,,,,,1,46.3,
644189,644,DeKalb County,Peachtree Charter Middle School,189,M,(678)676-7702,4664 N Peachtree Rd,Atlanta,GA,30338,1579,6-8,,C,75.10000000000000,8,1,16,33,2,40,13,12,26,,,,,,,,72.90000000000000,73.7,67.10000000000000,86.7,75.10000000000000,72.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,29.5,39.8,12,16.7,34.7,31.5,17.1,27.8,24.1,33.5,14.6,19.1,28.9,35.3,16.6,,,4,10.8,
644190,644,DeKalb County,Pine Ridge Elementary School,190,E,(678)676-3402,750 Pine Ridge Dr,Stone Mountain,GA,30087,586,K-5,,D,65,1,0,88,7,1,2,51.200001,12,7,40,78.8,75,70.90000000000000,65,28.4,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,46.2,18.2,1,32.3,50.8,16.2,0.7000000000000000,50,35.7,14.3,0,45.1,46,8.800000000000000,0,,,,,,,,,,,,,,,,,,,2,26.3,
644191,644,DeKalb County,Browns Mill Elementary School,191,E,(678)676-8302,4863 Browns Mill Rd,Lithonia,GA,30038,539,K-5,,D,67.90000000000000,0,0,94,3,2,1,57.099998,7,1,40.6,73.90000000000000,100,74.5,67.90000000000000,28.8,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.90000000000000,36.1,19.3,3.7,42.6,44.6,12.5,0.3,42,35.2,17,5.7,29.9,52.90000000000000,10.3,6.9,,,,,,,,,,,,,,,,,,,2,33.5,
644193,644,DeKalb County,Chapel Hill Middle School,193,M,(678)676-8502,3535 Dogwood Farm Rd,Decatur,GA,30034,775,6-8,,F,53.1,1,0,97,1,1,0,47.400002,11,1,,,,,,,,45.7,68.60000000000000,0,77,53.1,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,36.2,24.3,4.100000000000000,38.40000000000000,38.3,18.1,5.2,47.40000000000000,28.9,19.6,4.100000000000000,39.90000000000000,37.3,16.8,6,,,4,23.7,
644197,644,DeKalb County,Marbut Elementary School,197,E,(678)676-8802,5776 Marbut Rd,Lithonia,GA,30058,732,K-5,,C,70.90000000000000,0,0,96,3,1,0,44.900002,7,2,60.5,77.40000000000000,64.3,80,70.90000000000000,49.6,51.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,34.9,29,9.1,18.5,40.2,34.6,6.7,29.6,31.5,30.6,8.300000000000000,25.2,52.3,18.7,3.7,,,,,,,,,,,,,,,,,,,2,4.9,
644200,644,DeKalb County,Cedar Grove Middle School,200,M,(678)874-4202,2300 Wildcat Rd,Decatur,GA,30034,749,6-8,,D,68.3,0,0,95,3,1,1,52.5,18,2,,,,,,,,37.6,81,94.40000000000000,72.7,68.3,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,38.6,17.7,1.2,38.6,45,14,2.4,58.40000000000000,23.4,16.8,1.4,45.8,41.6,12.1,0.5,,,3,33,
644201,644,DeKalb County,Freedom Middle School,201,M,(678)874-8702,505 S Hairston Rd,Stone Mountain,GA,30088,1209,6-8,,D,60.7,32,0,59,4,1,5,59.599998,11,53,,,,,,,,37,82.3,42.9,71.7,60.7,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,28.4,20.2,2.1,45.90000000000000,35.9,14.8,3.5,53.3,25.5,15.2,6,52.40000000000000,32,13.8,1.7,,,4,31.4,
644202,644,DeKalb County,Lithonia High School,202,H,(678)676-2902,2440 Phillips Rd,Lithonia,GA,30058,1327,9-12,,D,65.8,1,0,92,6,1,1,44.200001,14,3,,,,,,,,,,,,,,38.7,87.3,80.40000000000000,53.8,79.10000000000000,65.8,28.6,49.2,20.3,1.9,47.2,42.1,10.7,0,44.3,28.5,25.6,1.6,42.40000000000000,40.40000000000000,16.4,0.9,33.3,24,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30.8,
644203,644,DeKalb County,Lithonia Middle School,203,M,(678)875-0702,2451 Randall Ave,Lithonia,GA,30058,1088,6-8,,D,61.8,0,0,93,5,1,0,58.200001,12,3,,,,,,,,32.6,75.60000000000000,75,71.40000000000000,61.8,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.90000000000000,40.7,15.1,1.2,43.2,45.90000000000000,10.3,0.5,69.7,22,7.4,0.9,52.90000000000000,41.1,5.4,0.6000000000000000,,,1,36.8,
644205,644,DeKalb County,Redan Middle School,205,M,(678)874-7902,1775 Young Rd,Lithonia,GA,30058,764,6-8,,D,64.10000000000000,1,0,91,5,1,1,55.799999,18,4,,,,,,,,41.4,87.60000000000000,44.4,72,64.10000000000000,46.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,37,19.9,1.5,32.4,45.8,19.1,2.8,58.7,27.4,13,0.9,37.1,42.90000000000000,17.4,2.7,,,3,27.3,
644215,644,DeKalb County,Museum School of Avondale Estates,215,EM,(404)292-9760,923 Forrest Boulevard,Decatur,GA,30030,566,K-8,,B,86.90000000000000,2,0,27,7,6,58,10.6,9,2,93.8,91.3,100,92.8,93.7,74.60000000000000,80.30000000000000,81.3,79.5,21.9,92.3,74,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,14.3,46,31.7,6.300000000000000,24.9,49.2,19.6,13.8,20,40,26.2,7.800000000000000,34.4,31.3,26.6,12.1,23.7,46.3,17.9,11.6,37,34.9,16.4,15.2,30.4,41.3,13,4.4,35.6,44.40000000000000,15.6,,,4,1.6,
644272,644,DeKalb County,Rockbridge Elementary School,272,E,(678)676-6102,2084 Green Forrest Dr,Decatur,GA,30032,324,K-5,,C,75,7,2,77,8,4,2,52.5,4,16,48.9,98.7,71.40000000000000,75.60000000000000,75,36.7,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,37.3,24.8,3.7,21.7,49.1,23,6.2,50.90000000000000,29.1,16.4,3.6,40,47.3,10.9,1.8,,,,,,,,,,,,,,,,,,,2,34.3,
644275,644,DeKalb County,Cedar Grove Elementary School,275,E,(678)874-3902,2330 River Rd,Ellenwood,GA,30294,570,K-5,,D,66.7,0,0,92,5,3,0,55.599998,13,2,43.8,71.8,93.8,71.60000000000000,66.7,29.4,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,36,22.4,1.5,36.4,40.8,22.1,0.7000000000000000,43.90000000000000,24.5,29.6,2,35.7,38.8,22.4,3.1,,,,,,,,,,,,,,,,,,,4,23.2,
644276,644,DeKalb County,Stone Mountain High School,276,H,(678)676-6302,4555 Central Dr,Stone Mountain,GA,30083,1038,9-12,,D,60.5,9,0,79,9,1,2,45.599998,12,20,,,,,,,,,,,,,,39.7,76,64,58.7,70.7,60.5,34.9,38.6,25.1,1.4,51.1,39.6,9,0.3,51.40000000000000,30.1,18.1,0.5,37.2,37.2,23.5,2,48.3,34.3,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29.1,
644290,644,DeKalb County,Sequoyah Middle School,290,M,(678)676-7902,3456 Aztec Rd,Atlanta,GA,30340,1570,6-8,,D,65.5,5,0,3,90,0,1,38.299999,10,77,,,,,,,,40,79.5,75,72,65.5,40.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,34.3,14.5,2.1,40.3,37.5,18,4.2,54.2,23.1,15.6,7.100000000000000,33.7,39,22.8,4.5,,,4,14.2,
644291,644,DeKalb County,Salem Middle School,291,M,(678)676-9402,5333 Salem Rd,Lithonia,GA,30038,1007,6-8,,F,58.1,0,0,94,3,1,1,51.200001,14,1,,,,,,,,35.7,69.2,55.6,74.10000000000000,58.1,41.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.40000000000000,36.4,19.9,1.3,43.90000000000000,44.40000000000000,10.9,0.8,54.7,27,15.7,2.5,51.1,39.6,8.6,0.6000000000000000,,,3,31.6,
644293,644,DeKalb County,Shadow Rock Elementary School,293,E,(678)676-3902,1040 Kingway Drive,Lithonia,GA,30058,583,K-5,,D,62.5,1,0,92,5,1,1,60.200001,10,2,37.9,67.60000000000000,90.60000000000000,69.2,62.5,20.9,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,36,14.7,2.5,31.8,53.40000000000000,13.7,1.1,58.40000000000000,28.1,12.4,1.1,34.8,52.8,11.2,1.1,,,,,,,,,,,,,,,,,,,2,34.9,
644297,644,DeKalb County,"Edward L. Bouie, Sr. Traditional Theme School",297,E,(678)676-8202,5100 Rock Springs Rd,Lithonia,GA,30038,673,K-5,,C,75.60000000000000,0,0,96,2,2,0,35.5,4,1,65.10000000000000,81.8,71.40000000000000,83.5,75.60000000000000,45.90000000000000,70.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,40.1,34.6,11.3,13.1,55.7,29.1,2.1,16.7,40.2,35.3,7.800000000000000,16.7,56.90000000000000,19.6,6.9,,,,,,,,,,,,,,,,,,,4,5.300000000000000,
644301,644,DeKalb County,Columbia Middle School,301,M,(678)875-0502,3001 Columbia Dr,Decatur,GA,30034,900,6-8,,F,59.6,1,0,95,3,1,0,65.099998,14,2,,,,,,,,36,75.10000000000000,62.5,65.60000000000000,59.6,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,29.7,19.9,2.2,46.40000000000000,40.2,12.6,0.7000000000000000,52.40000000000000,32.1,15.5,0,43.40000000000000,34.7,18.3,3.6,,,2,29.9,
644305,644,DeKalb County,Oakview Elementary School,305,E,(678)875-1302,3574 Oakvale Rd,Decatur,GA,30034,789,K-5,,D,64.40000000000000,0,0,94,4,2,1,65.099998,10,2,33.8,79.60000000000000,87.5,66.60000000000000,64.40000000000000,24.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8,32.6,15.9,2.7,44.8,37.4,15.7,2.2,66.40000000000000,18,13.9,1.6,61.5,31.1,7.4,0,,,,,,,,,,,,,,,,,,,1,39,
644309,644,DeKalb County,Wadsworth Magnet School,309,EM,(678)874-2402,3039 Santa Monica Drive,Decatur,GA,30032,147,4-6,,B,89.2,5,0,93,1,1,1,25.9,1,3,100,69.40000000000000,100,95.90000000000000,88.5,,97.60000000000000,100,73,100,96.8,89.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.3,67.7,20,0,4.600000000000000,41.5,53.8,0,4.800000000000000,33.3,61.90000000000000,0,9.5,35.7,54.8,1.4,9.600000000000000,60.3,28.8,0,15.1,60.3,24.7,,,,,,,,,,,5,6.100000000000000,
644311,644,DeKalb County,Leadership Preparatory Academy,311,EM,(404)656-3103,6400 Woodrow Rd,Lithonia,GA,30038,462,K-8,,B,84.10000000000000,0,0,95,3,1,0,29.4,5,0,69.7,81,100,84.40000000000000,81.10000000000000,61.7,57.7,71.60000000000000,100,100,87.90000000000000,89.10000000000000,81.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,38.8,33.1,13.7,8.6,52.5,31.7,7.2,17.3,51.90000000000000,21.2,9.600000000000000,7.7,55.8,23.1,13.5,14.2,34.9,36.1,14.8,13.6,52.7,25.4,8.300000000000000,17,39.6,32.1,11.3,3.8,39.6,41.5,15.1,,,3,3.5,
644314,644,DeKalb County,The GLOBE Academy,314,EM,(404)867-6183,2225 Heritage Dr NE,Atlanta,GA,30345,783,K-7,,B,88,4,0,28,12,9,48,4.3000002,9,3,92.3,92,77.8,92.60000000000000,90.10000000000000,70,85.10000000000000,77.8,72.7,83.3,90.3,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,20.6,42.6,31.9,4.4,25,42.2,28.4,14.9,31.3,44.8,9,7.5,49.3,34.3,9,9.700000000000000,30.5,46.1,13.6,9.1,49.40000000000000,26.6,14.9,,,,,,,,,,,3,3.4,
644315,644,DeKalb County,Tapestry Public Charter School,315,MH,(678)676-1200,3130 Raymond Dr,Doraville,GA,30340,205,6-11,,D,62.90000000000000,2,0,35,8,3,52,11.2,56,5,,,,,,,,42.2,69,54.2,78.5,60.6,40,50.7,86.40000000000000,36.4,72.3,,65.40000000000000,15,45,35,5,56.8,29.7,13.5,0,63.2,10.5,15.8,10.5,23.3,20,46.7,10,,,,,,,,,,,,,,,,,,,,40.2,35.1,19.6,5.2,34,46.40000000000000,13.4,6.2,65.7,17.1,11.4,5.7,51.40000000000000,31.4,8.6,8.6,,,3,8.800000000000000,
